Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Variant SKU,Variant Grams,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Image Src,Image Position,Image Alt Text,Status
haircolor-set10-034-semi-permanent-hair-color-muse,Semi-Permanent Hair Color Muse,"<p><strong>Semi-Permanent Hair Color Muse</strong> is a salon-ready semi permanent dye product from Suavecito Suavecita.</p><p>No PPD No Peroxide No Ammonia No Developer required Vegan & Cruelty-Free Proudly Made in the United States Suavecita Semi-Permanent Hair Color is a direct dye cream formula that does not require a developer. Feel good about adding a pop of color to your pre-lightened hair with this conditioner based, vegan and cruelty-free, long-lasting, semi-permanent color line. Continue to be the artist you are and create your masterpiece using these shades.</p><p>Ideal for professional color services including lightening, depositing, toning, maintenance, and finishing workflows.</p><p><strong>Supplier links:</strong> <a href=""https://www.sallybeauty.com/hair-color/shop-by-type/semi-permanent-hair-color/semi-permanent-hair-color-muse/SBS-005972.html"">Sally Beauty</a> | <a href=""https://www.amazon.com/s?k=Semi-Permanent+Hair+Color+Muse"">Amazon</a> | <a href=""https://www.ebay.com/sch/i.html?_nkw=Semi-Permanent+Hair+Color+Muse"">eBay</a></p>",Suavecito Suavecita,Hair Coloring,"sallybeauty,hair-color,set10,semi-permanent-dye",TRUE,Title,Default Title,HCOLOR-SET10-034-005972,350,22,deny,manual,8.79,11.25,TRUE,TRUE,https://www.sallybeauty.com/dw/image/v2/BCSM_PRD/on/demandware.static/-/Sites-SBS-SallyBeautySupply/default/dwf151f34d/images/large/SBS-005972-1.jpg?sw=750&sh=750&sfrm=png,1,Semi-Permanent Hair Color Muse product image 1,active
haircolor-set10-034-semi-permanent-hair-color-muse,,,,,,,,,,,,,,,,,,https://www.sallybeauty.com/dw/image/v2/BCSM_PRD/on/demandware.static/-/Sites-SBS-SallyBeautySupply/default/dwf2e88d19/images/large/SBS-005972-2.jpg?sw=750&sh=750&sfrm=png,2,Semi-Permanent Hair Color Muse product image 2,
haircolor-set10-034-semi-permanent-hair-color-muse,,,,,,,,,,,,,,,,,,https://www.sallybeauty.com/dw/image/v2/BCSM_PRD/on/demandware.static/-/Sites-SBS-SallyBeautySupply/default/dwe89475b6/images/large/SBS-005972-3.jpg?sw=750&sh=750&sfrm=png,3,Semi-Permanent Hair Color Muse product image 3,
haircolor-set10-034-semi-permanent-hair-color-muse,,,,,,,,,,,,,,,,,,https://www.sallybeauty.com/dw/image/v2/BCSM_PRD/on/demandware.static/-/Sites-SBS-SallyBeautySupply/default/dwd119985f/images/large/SBS-005972-4.jpg?sw=750&sh=750&sfrm=png,4,Semi-Permanent Hair Color Muse product image 4,
haircolor-set10-034-semi-permanent-hair-color-muse,,,,,,,,,,,,,,,,,,https://www.sallybeauty.com/dw/image/v2/BCSM_PRD/on/demandware.static/-/Sites-SBS-SallyBeautySupply/default/dw4d7d68b0/images/large/SBS-005972.jpg?sw=750&sh=750&sfrm=png,5,Semi-Permanent Hair Color Muse product image 5,
haircolor-set10-035-semi-permanent-hair-color-paradox,Semi-Permanent Hair Color Paradox,"<p><strong>Semi-Permanent Hair Color Paradox</strong> is a salon-ready semi permanent dye product from Suavecito Suavecita.</p><p>No PPD No Peroxide No Ammonia No Developer required Vegan & Cruelty-Free Proudly Made in the United States Suavecita Semi-Permanent Hair Color is a direct dye cream formula that does not require a developer. Feel good about adding a pop of color to your pre-lightened hair with this conditioner based, vegan and cruelty-free, long-lasting, semi-permanent color line. Continue to be the artist you are and create your masterpiece using these shades.</p><p>Ideal for professional color services including lightening, depositing, toning, maintenance, and finishing workflows.</p><p><strong>Supplier links:</strong> <a href=""https://www.sallybeauty.com/hair-color/shop-by-type/semi-permanent-hair-color/semi-permanent-hair-color-paradox/SBS-005973.html"">Sally Beauty</a> | <a href=""https://www.amazon.com/s?k=Semi-Permanent+Hair+Color+Paradox"">Amazon</a> | <a href=""https://www.ebay.com/sch/i.html?_nkw=Semi-Permanent+Hair+Color+Paradox"">eBay</a></p>",Suavecito Suavecita,Hair Coloring,"sallybeauty,hair-color,set10,semi-permanent-dye",TRUE,Title,Default Title,HCOLOR-SET10-035-005973,350,23,deny,manual,8.79,11.25,TRUE,TRUE,https://www.sallybeauty.com/dw/image/v2/BCSM_PRD/on/demandware.static/-/Sites-SBS-SallyBeautySupply/default/dwd1932016/images/large/SBS-005973-1.jpg?sw=750&sh=750&sfrm=png,1,Semi-Permanent Hair Color Paradox product image 1,active
haircolor-set10-035-semi-permanent-hair-color-paradox,,,,,,,,,,,,,,,,,,https://www.sallybeauty.com/dw/image/v2/BCSM_PRD/on/demandware.static/-/Sites-SBS-SallyBeautySupply/default/dwcaed0380/images/large/SBS-005973-2.jpg?sw=750&sh=750&sfrm=png,2,Semi-Permanent Hair Color Paradox product image 2,
haircolor-set10-035-semi-permanent-hair-color-paradox,,,,,,,,,,,,,,,,,,https://www.sallybeauty.com/dw/image/v2/BCSM_PRD/on/demandware.static/-/Sites-SBS-SallyBeautySupply/default/dw79dcedb2/images/large/SBS-005973-3.jpg?sw=750&sh=750&sfrm=png,3,Semi-Permanent Hair Color Paradox product image 3,
haircolor-set10-035-semi-permanent-hair-color-paradox,,,,,,,,,,,,,,,,,,https://www.sallybeauty.com/dw/image/v2/BCSM_PRD/on/demandware.static/-/Sites-SBS-SallyBeautySupply/default/dw3c3892b9/images/large/SBS-005973-4.jpg?sw=750&sh=750&sfrm=png,4,Semi-Permanent Hair Color Paradox product image 4,
haircolor-set10-035-semi-permanent-hair-color-paradox,,,,,,,,,,,,,,,,,,https://www.sallybeauty.com/dw/image/v2/BCSM_PRD/on/demandware.static/-/Sites-SBS-SallyBeautySupply/default/dwf3863ccd/images/large/SBS-005973.jpg?sw=750&sh=750&sfrm=png,5,Semi-Permanent Hair Color Paradox product image 5,
haircolor-set10-036-balayage-board-tint-brush-kit,Balayage Board & Tint Brush Kit,"<p><strong>Balayage Board & Tint Brush Kit</strong> is a salon-ready tools foils product from Salon Care.</p><p>Reusable balayage board & tint brush Lightener not included Professional kit Salon Care Balayage Board and Tint Brush Kit includes all of the tools for a balayage service at your home! Kit includes balayage board and tint brush.</p><p>Ideal for professional color services including lightening, depositing, toning, maintenance, and finishing workflows.</p><p><strong>Supplier links:</strong> <a href=""https://www.sallybeauty.com/hair-color/other-products-and-applications/hair-color-accessories/balayage-board-and-tint-brush-kit/SBS-292722.html"">Sally Beauty</a> | <a href=""https://www.amazon.com/s?k=Balayage+Board+%26+Tint+Brush+Kit"">Amazon</a> | <a href=""https://www.ebay.com/sch/i.html?_nkw=Balayage+Board+%26+Tint+Brush+Kit"">eBay</a></p>",Salon Care,Hair Coloring,"sallybeauty,hair-color,set10,tools-foils",TRUE,Title,Default Title,HCOLOR-SET10-036-292722,350,24,deny,manual,11.99,15.35,TRUE,TRUE,https://www.sallybeauty.com/dw/image/v2/BCSM_PRD/on/demandware.static/-/Sites-SBS-SallyBeautySupply/default/dwcf7fb851/images/large/SBS-292722-1.jpg?sw=750&sh=750&sfrm=png,1,Balayage Board & Tint Brush Kit product image 1,active
haircolor-set10-036-balayage-board-tint-brush-kit,,,,,,,,,,,,,,,,,,https://www.sallybeauty.com/dw/image/v2/BCSM_PRD/on/demandware.static/-/Sites-SBS-SallyBeautySupply/default/dw1595eed7/images/large/SBS-292722.jpg?sw=750&sh=750&sfrm=png,2,Balayage Board & Tint Brush Kit product image 2,
haircolor-set10-036-balayage-board-tint-brush-kit,,,,,,,,,,,,,,,,,,https://www.sallybeauty.com/dw/image/v2/BCSM_PRD/on/demandware.static/-/Sites-SBS-SallyBeautySupply/default/dwcf7fb851/images/large/SBS-292722-1.jpg?sw=1500&sh=1500&sfrm=png,3,Balayage Board & Tint Brush Kit product image 3,
haircolor-set10-036-balayage-board-tint-brush-kit,,,,,,,,,,,,,,,,,,https://www.sallybeauty.com/dw/image/v2/BCSM_PRD/on/demandware.static/-/Sites-SBS-SallyBeautySupply/default/dwcf7fb851/images/large/SBS-292722-1.png?sw=650&sh=650,4,Balayage Board & Tint Brush Kit product image 4,
haircolor-set10-036-balayage-board-tint-brush-kit,,,,,,,,,,,,,,,,,,https://www.sallybeauty.com/dw/image/v2/BCSM_PRD/on/demandware.static/-/Sites-SBS-SallyBeautySupply/default/dw1595eed7/images/large/SBS-292722.jpg?sw=1500&sh=1500&sfrm=png,5,Balayage Board & Tint Brush Kit product image 5,
haircolor-set10-037-full-size-foil-sheets-200-ct,Full-Size Foil Sheets 200 ct,"<p><strong>Full-Size Foil Sheets 200 ct</strong> is a salon-ready tools foils product from Salon Care.</p><p>Use for all hair color techniques 9"" x 10.75"" individual sheets Convenient dispensing box Professional quality Easy to fold Salon Care Full-Size Foil Sheets are perfect for all hair coloring techniques and services. Save on preparation time with these texturized-for-easy-application foil sheets.</p><p>Ideal for professional color services including lightening, depositing, toning, maintenance, and finishing workflows.</p><p><strong>Supplier links:</strong> <a href=""https://www.sallybeauty.com/hair-color/other-products-and-applications/hair-color-accessories/full-size-foil-sheets-200-ct/SBS-292303.html"">Sally Beauty</a> | <a href=""https://www.amazon.com/s?k=Full-Size+Foil+Sheets+200+ct"">Amazon</a> | <a href=""https://www.ebay.com/sch/i.html?_nkw=Full-Size+Foil+Sheets+200+ct"">eBay</a></p>",Salon Care,Hair Coloring,"sallybeauty,hair-color,set10,tools-foils",TRUE,Title,Default Title,HCOLOR-SET10-037-292303,350,25,deny,manual,11.49,14.71,TRUE,TRUE,https://www.sallybeauty.com/dw/image/v2/BCSM_PRD/on/demandware.static/-/Sites-SBS-SallyBeautySupply/default/dw10c32987/images/large/SBS-292303-1.jpg?sw=750&sh=750&sfrm=png,1,Full-Size Foil Sheets 200 ct product image 1,active
haircolor-set10-037-full-size-foil-sheets-200-ct,,,,,,,,,,,,,,,,,,https://www.sallybeauty.com/dw/image/v2/BCSM_PRD/on/demandware.static/-/Sites-SBS-SallyBeautySupply/default/dw568f8a05/images/large/SBS-292303.jpg?sw=750&sh=750&sfrm=png,2,Full-Size Foil Sheets 200 ct product image 2,
haircolor-set10-037-full-size-foil-sheets-200-ct,,,,,,,,,,,,,,,,,,https://www.sallybeauty.com/dw/image/v2/BCSM_PRD/on/demandware.static/-/Sites-SBS-SallyBeautySupply/default/dw10c32987/images/large/SBS-292303-1.jpg?sw=1500&sh=1500&sfrm=png,3,Full-Size Foil Sheets 200 ct product image 3,
haircolor-set10-037-full-size-foil-sheets-200-ct,,,,,,,,,,,,,,,,,,https://www.sallybeauty.com/dw/image/v2/BCSM_PRD/on/demandware.static/-/Sites-SBS-SallyBeautySupply/default/dw10c32987/images/large/SBS-292303-1.png?sw=650&sh=650,4,Full-Size Foil Sheets 200 ct product image 4,
haircolor-set10-037-full-size-foil-sheets-200-ct,,,,,,,,,,,,,,,,,,https://www.sallybeauty.com/dw/image/v2/BCSM_PRD/on/demandware.static/-/Sites-SBS-SallyBeautySupply/default/dw568f8a05/images/large/SBS-292303.jpg?sw=1500&sh=1500&sfrm=png,5,Full-Size Foil Sheets 200 ct product image 5,
haircolor-set10-038-hair-color-mixing-bowl,Hair Color Mixing Bowl,"<p><strong>Hair Color Mixing Bowl</strong> is a salon-ready tools foils product from Salon Care.</p><p>Easy to read measurements on sides and bottom Measurements in ounces or milliliters Convenient handle and pour spout Ships assorted in pink, blue or clear Salon Care Hair Color Mixing Bowl a salon essential for accurate and complete mixing of hair color and is made from the highest quality durable materials for long lasting use, also features a convenient handle and pouring lip.</p><p>Ideal for professional color services including lightening, depositing, toning, maintenance, and finishing workflows.</p><p><strong>Supplier links:</strong> <a href=""https://www.sallybeauty.com/hair-color/other-products-and-applications/hair-color-accessories/hair-color-mixing-bowl/SBS-292702.html"">Sally Beauty</a> | <a href=""https://www.amazon.com/s?k=Hair+Color+Mixing+Bowl"">Amazon</a> | <a href=""https://www.ebay.com/sch/i.html?_nkw=Hair+Color+Mixing+Bowl"">eBay</a></p>",Salon Care,Hair Coloring,"sallybeauty,hair-color,set10,tools-foils",TRUE,Title,Default Title,HCOLOR-SET10-038-292702,350,26,deny,manual,4.49,5.75,TRUE,TRUE,https://www.sallybeauty.com/dw/image/v2/BCSM_PRD/on/demandware.static/-/Sites-SBS-SallyBeautySupply/default/dw53065ee4/images/large/SBS-292702-1.jpg?sw=750&sh=750&sfrm=png,1,Hair Color Mixing Bowl product image 1,active
haircolor-set10-038-hair-color-mixing-bowl,,,,,,,,,,,,,,,,,,https://www.sallybeauty.com/dw/image/v2/BCSM_PRD/on/demandware.static/-/Sites-SBS-SallyBeautySupply/default/dwcaa9df5c/images/large/SBS-292702-4.jpg?sw=750&sh=750&sfrm=png,2,Hair Color Mixing Bowl product image 2,
haircolor-set10-038-hair-color-mixing-bowl,,,,,,,,,,,,,,,,,,https://www.sallybeauty.com/dw/image/v2/BCSM_PRD/on/demandware.static/-/Sites-SBS-SallyBeautySupply/default/dw0cbca061/images/large/SBS-292702.jpg?sw=750&sh=750&sfrm=png,3,Hair Color Mixing Bowl product image 3,
haircolor-set10-038-hair-color-mixing-bowl,,,,,,,,,,,,,,,,,,https://www.sallybeauty.com/dw/image/v2/BCSM_PRD/on/demandware.static/-/Sites-SBS-SallyBeautySupply/default/dw53065ee4/images/large/SBS-292702-1.jpg?sw=1500&sh=1500&sfrm=png,4,Hair Color Mixing Bowl product image 4,
haircolor-set10-038-hair-color-mixing-bowl,,,,,,,,,,,,,,,,,,https://www.sallybeauty.com/dw/image/v2/BCSM_PRD/on/demandware.static/-/Sites-SBS-SallyBeautySupply/default/dwcaa9df5c/images/large/SBS-292702-4.jpg?sw=1500&sh=1500&sfrm=png,5,Hair Color Mixing Bowl product image 5,
haircolor-set10-039-professional-foil-roll,Professional Foil Roll,"<p><strong>Professional Foil Roll</strong> is a salon-ready tools foils product from Colortrak.</p><p>Folds tighter and stays folded Dispenser box with cutting edge No waste - cut foil to precise lengths 5"" x 250' Roll Colortrak Professional Foil is great for all hair coloring techniques. Convenient roll dispensing lets you dispense what you need - no waste!</p><p>Ideal for professional color services including lightening, depositing, toning, maintenance, and finishing workflows.</p><p><strong>Supplier links:</strong> <a href=""https://www.sallybeauty.com/hair-color/other-products-and-applications/hair-color-accessories/professional-foil-roll/SBS-702509.html"">Sally Beauty</a> | <a href=""https://www.amazon.com/s?k=Professional+Foil+Roll"">Amazon</a> | <a href=""https://www.ebay.com/sch/i.html?_nkw=Professional+Foil+Roll"">eBay</a></p>",Colortrak,Hair Coloring,"sallybeauty,hair-color,set10,tools-foils",TRUE,Title,Default Title,HCOLOR-SET10-039-702509,350,27,deny,manual,21.99,28.15,TRUE,TRUE,https://www.sallybeauty.com/dw/image/v2/BCSM_PRD/on/demandware.static/-/Sites-SBS-SallyBeautySupply/default/dwc6f1cc17/images/large/SBS-702509-1.jpg?sw=750&sh=750&sfrm=png,1,Professional Foil Roll product image 1,active
haircolor-set10-039-professional-foil-roll,,,,,,,,,,,,,,,,,,https://www.sallybeauty.com/dw/image/v2/BCSM_PRD/on/demandware.static/-/Sites-SBS-SallyBeautySupply/default/dw516c66c7/images/large/SBS-702509-2.jpg?sw=750&sh=750&sfrm=png,2,Professional Foil Roll product image 2,
haircolor-set10-039-professional-foil-roll,,,,,,,,,,,,,,,,,,https://www.sallybeauty.com/dw/image/v2/BCSM_PRD/on/demandware.static/-/Sites-SBS-SallyBeautySupply/default/dw5f3c04ee/images/large/SBS-702509-3.jpg?sw=750&sh=750&sfrm=png,3,Professional Foil Roll product image 3,
haircolor-set10-039-professional-foil-roll,,,,,,,,,,,,,,,,,,https://www.sallybeauty.com/dw/image/v2/BCSM_PRD/on/demandware.static/-/Sites-SBS-SallyBeautySupply/default/dw19e2d51e/images/large/SBS-702509.jpg?sw=750&sh=750&sfrm=png,4,Professional Foil Roll product image 4,
haircolor-set10-039-professional-foil-roll,,,,,,,,,,,,,,,,,,https://www.sallybeauty.com/dw/image/v2/BCSM_PRD/on/demandware.static/-/Sites-SBS-SallyBeautySupply/default/dwc6f1cc17/images/large/SBS-702509-1.jpg?sw=1500&sh=1500&sfrm=png,5,Professional Foil Roll product image 5,
haircolor-set10-040-purple-extra-wide-jumbo-tint-brush,Purple Extra Wide Jumbo Tint Brush,"<p><strong>Purple Extra Wide Jumbo Tint Brush</strong> is a salon-ready tools foils product from ion.</p><p>Long handle for accurate control and protection Faster and wider coverage - 2.5 Inches Durable purple plastic handle Add the ion Color Brilliance Extra Wide Jumbo Tint Brush to your hair color accessories for easy application of color, bleach and hair paints.</p><p>Ideal for professional color services including lightening, depositing, toning, maintenance, and finishing workflows.</p><p><strong>Supplier links:</strong> <a href=""https://www.sallybeauty.com/hair-color/other-products-and-applications/hair-color-accessories/purple-extra-wide-jumbo-tint-brush/SBS-305962.html"">Sally Beauty</a> | <a href=""https://www.amazon.com/s?k=Purple+Extra+Wide+Jumbo+Tint+Brush"">Amazon</a> | <a href=""https://www.ebay.com/sch/i.html?_nkw=Purple+Extra+Wide+Jumbo+Tint+Brush"">eBay</a></p>",ion,Hair Coloring,"sallybeauty,hair-color,set10,tools-foils",TRUE,Title,Default Title,HCOLOR-SET10-040-305962,350,28,deny,manual,2.19,2.80,TRUE,TRUE,https://www.sallybeauty.com/dw/image/v2/BCSM_PRD/on/demandware.static/-/Sites-SBS-SallyBeautySupply/default/dwff738b77/images/large/SBS-305962.jpg?sw=750&sh=750&sfrm=png,1,Purple Extra Wide Jumbo Tint Brush product image 1,active
haircolor-set10-040-purple-extra-wide-jumbo-tint-brush,,,,,,,,,,,,,,,,,,https://www.sallybeauty.com/dw/image/v2/BCSM_PRD/on/demandware.static/-/Sites-SBS-SallyBeautySupply/default/dwff738b77/images/large/SBS-305962.jpg?sw=1500&sh=1500&sfrm=png,2,Purple Extra Wide Jumbo Tint Brush product image 2,
haircolor-set10-040-purple-extra-wide-jumbo-tint-brush,,,,,,,,,,,,,,,,,,https://www.sallybeauty.com/dw/image/v2/BCSM_PRD/on/demandware.static/-/Sites-SBS-SallyBeautySupply/default/dwff738b77/images/large/SBS-305962.png?sw=650&sh=650,3,Purple Extra Wide Jumbo Tint Brush product image 3,
haircolor-set10-040-purple-extra-wide-jumbo-tint-brush,,,,,,,,,,,,,,,,,,https://www.sallybeauty.com/dw/image/v2/BCSM_PRD/on/demandware.static/-/Sites-SBS-SallyBeautySupply/default/dwff738b77/images/large/SBS-305962.png?sw=70&sh=70,4,Purple Extra Wide Jumbo Tint Brush product image 4,
haircolor-set10-040-purple-extra-wide-jumbo-tint-brush,,,,,,,,,,,,,,,,,,https://www.sallybeauty.com/dw/image/v2/BCSM_PRD/on/demandware.static/-/Sites-SBS-SallyBeautySupply/default/dwff738b77/images/large/SBS-305962.jpg?sw=650&sh=650,5,Purple Extra Wide Jumbo Tint Brush product image 5,
haircolor-set10-041-see-thru-foil-sheets,See-Thru Foil Sheets,"<p><strong>See-Thru Foil Sheets</strong> is a salon-ready tools foils product from Graham Professional Beauty Sanek.</p><p>Fast, at-a-glance color checking Saves times and ensures optimal results May be used with regular foil 35 sheets - 5.25"" x 8"" Save time and money! Sanek See-Thru Foil allows you to at a glance to color check and minimize the potential for bleeding. Colorists can see through the foil to check on processing without repeated opening, thereby minimizing the potential for bleeding. Saves times and ensures optimal results.</p><p>Ideal for professional color services including lightening, depositing, toning, maintenance, and finishing workflows.</p><p><strong>Supplier links:</strong> <a href=""https://www.sallybeauty.com/hair-color/other-products-and-applications/hair-color-accessories/see-thru-foil-sheets/SBS-580178.html"">Sally Beauty</a> | <a href=""https://www.amazon.com/s?k=See-Thru+Foil+Sheets"">Amazon</a> | <a href=""https://www.ebay.com/sch/i.html?_nkw=See-Thru+Foil+Sheets"">eBay</a></p>",Graham Professional Beauty Sanek,Hair Coloring,"sallybeauty,hair-color,set10,tools-foils",TRUE,Title,Default Title,HCOLOR-SET10-041-580178,350,29,deny,manual,4.39,5.62,TRUE,TRUE,https://www.sallybeauty.com/dw/image/v2/BCSM_PRD/on/demandware.static/-/Sites-SBS-SallyBeautySupply/default/dw01894001/images/large/SBS-580178-1.jpg?sw=750&sh=750&sfrm=png,1,See-Thru Foil Sheets product image 1,active
haircolor-set10-041-see-thru-foil-sheets,,,,,,,,,,,,,,,,,,https://www.sallybeauty.com/dw/image/v2/BCSM_PRD/on/demandware.static/-/Sites-SBS-SallyBeautySupply/default/dweea06364/images/large/SBS-580178.jpg?sw=750&sh=750&sfrm=png,2,See-Thru Foil Sheets product image 2,
haircolor-set10-041-see-thru-foil-sheets,,,,,,,,,,,,,,,,,,https://www.sallybeauty.com/dw/image/v2/BCSM_PRD/on/demandware.static/-/Sites-SBS-SallyBeautySupply/default/dw01894001/images/large/SBS-580178-1.jpg?sw=1500&sh=1500&sfrm=png,3,See-Thru Foil Sheets product image 3,
haircolor-set10-041-see-thru-foil-sheets,,,,,,,,,,,,,,,,,,https://www.sallybeauty.com/dw/image/v2/BCSM_PRD/on/demandware.static/-/Sites-SBS-SallyBeautySupply/default/dw01894001/images/large/SBS-580178-1.png?sw=650&sh=650,4,See-Thru Foil Sheets product image 4,
haircolor-set10-041-see-thru-foil-sheets,,,,,,,,,,,,,,,,,,https://www.sallybeauty.com/dw/image/v2/BCSM_PRD/on/demandware.static/-/Sites-SBS-SallyBeautySupply/default/dweea06364/images/large/SBS-580178.jpg?sw=1500&sh=1500&sfrm=png,5,See-Thru Foil Sheets product image 5,
haircolor-set10-042-shimmer-lights-conditioning-purple-shampoo-for-blonde-s,Shimmer Lights Conditioning Purple Shampoo for Blonde & Silver 16 oz,"<p><strong>Shimmer Lights Conditioning Purple Shampoo for Blonde & Silver 16 oz</strong> is a salon-ready color care shampoo product from Clairol Professional Shimmer Lights.</p><p>Maintains ash-toned color and enhances others Leaves hair shiny with no residue Tones down brassiness No patch test required Shimmer Lights Shampoo is an award-winning, protein-enriched color-enhancing shampoo tones down brassiness on blonde or gray hair. Shimmer Lights refreshes faded highlights, removes the dull yellow in gray hair and leaves hair shiny without residue - and it can be used on natural or color-treated hair. Why We Love Shimmer Lights Conditioning Purple Shampoo For Blonde & Silver Hair 1. Unique Formulation: This shampoo is specially formulated with a blend of deep purple pigments and conditioning agents that work together to neutralize any unwanted yellow or brassy tones in blonde, silver, or white hair, while also leaving the hair feeling soft and silky. 2. Versatility: Shimmer Lights Conditioning Purple Shampoo is suitable for use on both natural and color-treated hair, as well as extensions and wigs. 3. Effective Toning: Unlike other toning shampoos on the market, Shimmer Lights Conditioning Purple Shampoo provides effective toning without leaving the hair feeling dry or stripped of moisture. 4. Pleasant Fragrance: This shampoo has a pleasant floral fragrance that leaves hair smelling fresh and clean. 5. Trusted Brand: Shimmer Lights has been a trusted brand in the hair care industry for over 50 years, with a proven track record of delivering high-quality products that meet the needs of hairstylists and their clients.</p><p>Ideal for professional color services including lightening, depositing, toning, maintenance, and finishing workflows.</p><p><strong>Supplier links:</strong> <a href=""https://www.sallybeauty.com/shop-by-shade/silver-and-gray-hair-shop/shimmer-lights-conditioning-purple-shampoo-for-blonde-and-silver-16-oz/SBS-320024.html"">Sally Beauty</a> | <a href=""https://www.amazon.com/s?k=Shimmer+Lights+Conditioning+Purple+Shampoo+for+Blonde+%26+Silver+16+oz"">Amazon</a> | <a href=""https://www.ebay.com/sch/i.html?_nkw=Shimmer+Lights+Conditioning+Purple+Shampoo+for+Blonde+%26+Silver+16+oz"">eBay</a></p>",Clairol Professional Shimmer Lights,Hair Coloring,"sallybeauty,hair-color,set10,color-care-shampoo",TRUE,Title,Default Title,HCOLOR-SET10-042-320024,350,30,deny,manual,13.99,17.91,TRUE,TRUE,https://www.sallybeauty.com/dw/image/v2/BCSM_PRD/on/demandware.static/-/Sites-SBS-SallyBeautySupply/default/dw12632d0b/images/large/SBS-320024-1.jpg?sw=750&sh=750&sfrm=png,1,Shimmer Lights Conditioning Purple Shampoo for Blonde & Silver 16 oz product image 1,active
haircolor-set10-042-shimmer-lights-conditioning-purple-shampoo-for-blonde-s,,,,,,,,,,,,,,,,,,https://www.sallybeauty.com/dw/image/v2/BCSM_PRD/on/demandware.static/-/Sites-SBS-SallyBeautySupply/default/dw49126f8e/images/large/SBS-320024-2.jpg?sw=750&sh=750&sfrm=png,2,Shimmer Lights Conditioning Purple Shampoo for Blonde & Silver 16 oz product image 2,
haircolor-set10-042-shimmer-lights-conditioning-purple-shampoo-for-blonde-s,,,,,,,,,,,,,,,,,,https://www.sallybeauty.com/dw/image/v2/BCSM_PRD/on/demandware.static/-/Sites-SBS-SallyBeautySupply/default/dw19bc4949/images/large/SBS-320024-3.jpg?sw=750&sh=750&sfrm=png,3,Shimmer Lights Conditioning Purple Shampoo for Blonde & Silver 16 oz product image 3,
haircolor-set10-042-shimmer-lights-conditioning-purple-shampoo-for-blonde-s,,,,,,,,,,,,,,,,,,https://www.sallybeauty.com/dw/image/v2/BCSM_PRD/on/demandware.static/-/Sites-SBS-SallyBeautySupply/default/dwe6d75225/images/large/SBS-320024-4.jpg?sw=750&sh=750&sfrm=png,4,Shimmer Lights Conditioning Purple Shampoo for Blonde & Silver 16 oz product image 4,
haircolor-set10-042-shimmer-lights-conditioning-purple-shampoo-for-blonde-s,,,,,,,,,,,,,,,,,,https://www.sallybeauty.com/dw/image/v2/BCSM_PRD/on/demandware.static/-/Sites-SBS-SallyBeautySupply/default/dwfa4f1c1f/images/large/SBS-320024.jpg?sw=750&sh=750&sfrm=png,5,Shimmer Lights Conditioning Purple Shampoo for Blonde & Silver 16 oz product image 5,
